Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Time_of_Transaction,Device_Used,Location,Previous_Fraudulent_Transactions,Account_Age,Number_of_Transactions_Last_24H,Payment_Method,Fraudulent
T33380,4005,809.81,Online Purchase,22.0,Desktop,Houston,3,119,7,Credit Card,0
T33381,1339,3767.51,Online Purchase,22.0,Tablet,,3,47,3,UPI,0
T33382,4932,3290.06,ATM Withdrawal,16.0,Mobile,San Francisco,1,60,7,Debit Card,0
T33383,3495,3616.39,POS Payment,10.0,Tablet,Los Angeles,2,44,9,Credit Card,0
T33384,2859,379.6,Bank Transfer,13.0,Tablet,San Francisco,0,77,4,Credit Card,0
T33385,2325,2554.07,Online Purchase,0.0,Desktop,San Francisco,4,116,9,Credit Card,0
T33386,3928,4203.7,Online Purchase,18.0,Tablet,New York,3,95,2,UPI,0
T33387,3587,3568.14,POS Payment,6.0,Mobile,Chicago,2,100,3,Net Banking,0
T33388,3532,4309.43,POS Payment,4.0,Mobile,New York,2,14,12,UPI,0
T33389,1076,1034.49,Bill Payment,22.0,Tablet,Houston,2,94,7,Credit Card,0
T33390,2656,1438.07,Bill Payment,10.0,Tablet,New York,2,106,1,Debit Card,0
T33391,3562,2209.19,POS Payment,17.0,Tablet,New York,0,106,2,Debit Card,0
T33392,2572,,Online Purchase,21.0,Mobile,Los Angeles,0,5,8,UPI,0
T33393,3991,1264.55,ATM Withdrawal,,Mobile,Houston,4,86,7,Debit Card,0
T33394,3706,1909.28,Online Purchase,11.0,Tablet,New York,2,89,2,Net Banking,0
T33395,1091,3436.78,Bill Payment,4.0,Desktop,San Francisco,2,83,10,Credit Card,0
T33396,2874,3228.68,Online Purchase,16.0,Desktop,Houston,1,6,4,UPI,0
T33397,4856,556.81,Bank Transfer,7.0,Mobile,Miami,3,94,9,Credit Card,0
T33398,1465,4928.58,Bank Transfer,17.0,Desktop,Boston,2,75,7,Net Banking,1
T33399,3513,2815.91,Bank Transfer,2.0,Mobile,New York,4,87,13,Credit Card,0
T33400,4960,2420.39,POS Payment,13.0,Tablet,New York,0,51,3,Debit Card,0
T33401,4670,4836.4,Online Purchase,23.0,Tablet,Boston,2,48,2,Net Banking,0
T33402,4111,705.95,ATM Withdrawal,17.0,Mobile,New York,0,71,4,Credit Card,0
T33403,3737,2720.65,Bill Payment,4.0,Mobile,Houston,0,34,12,Credit Card,0
T33404,2352,4026.36,POS Payment,23.0,Mobile,Seattle,3,83,2,UPI,0
T33405,2308,1997.52,POS Payment,17.0,,Chicago,2,86,6,Debit Card,0
T33406,1946,3682.84,Bank Transfer,4.0,Desktop,San Francisco,1,88,8,UPI,0
T33407,1553,4496.32,Bank Transfer,15.0,Mobile,San Francisco,0,6,4,,0
T33408,4868,1311.96,Bank Transfer,11.0,Desktop,New York,0,36,10,,0
T33409,4137,1211.09,Bill Payment,12.0,Desktop,San Francisco,3,22,12,Credit Card,0
T33410,4707,1806.62,Bank Transfer,9.0,Desktop,New York,3,99,14,Credit Card,0
T33411,4728,2095.12,POS Payment,5.0,Mobile,Chicago,1,75,5,,0
T33412,3040,,Bank Transfer,11.0,Mobile,Miami,0,96,8,UPI,0
T33413,4703,1160.29,POS Payment,2.0,Tablet,Houston,0,80,1,Debit Card,0
T33414,3156,4366.77,Online Purchase,17.0,Tablet,New York,2,103,4,,0
T33415,4486,2835.12,Bill Payment,20.0,Tablet,Boston,3,99,14,Net Banking,0
T33416,1091,1342.76,Online Purchase,2.0,Desktop,Miami,4,44,13,UPI,0
T33417,2002,4718.26,Online Purchase,11.0,Desktop,New York,2,88,12,Debit Card,0
T33418,1367,3872.68,ATM Withdrawal,6.0,Mobile,Miami,4,38,1,Debit Card,0
T33419,1819,1815.34,ATM Withdrawal,19.0,Tablet,Chicago,1,74,7,Net Banking,0
T33420,1422,3828.39,Bank Transfer,23.0,Mobile,,0,75,3,Debit Card,0
T33421,1571,2982.28,Bank Transfer,4.0,Tablet,Boston,2,116,12,UPI,0
T33422,3909,3420.67,POS Payment,18.0,Tablet,Boston,0,66,13,Credit Card,0
T33423,4810,1610.64,POS Payment,2.0,Desktop,Boston,4,41,2,Credit Card,0
T33424,2263,1051.43,Bill Payment,13.0,Mobile,New York,0,23,7,Credit Card,0
T33425,1434,1271.64,Online Purchase,12.0,Tablet,Miami,3,65,6,Credit Card,0
T33426,3259,423.25,Online Purchase,20.0,Desktop,Miami,3,42,2,Debit Card,0
T33427,2423,2357.83,Bill Payment,21.0,Mobile,Chicago,2,40,4,Debit Card,0
T33428,2633,2034.14,Bank Transfer,18.0,Desktop,Miami,0,21,3,Net Banking,0
T33429,3573,17.69,Bank Transfer,10.0,Tablet,Houston,4,116,7,UPI,0
T33430,2753,4282.55,Bank Transfer,19.0,,Miami,3,1,12,Debit Card,1
T33431,1467,3410.94,Bank Transfer,19.0,,Los Angeles,3,116,10,Net Banking,0
T33432,2193,2236.47,POS Payment,23.0,,Seattle,2,107,2,Debit Card,0
T33433,2842,4835.27,Bank Transfer,6.0,Desktop,San Francisco,0,31,4,Debit Card,0
T33434,1791,4703.01,Bank Transfer,14.0,Desktop,San Francisco,0,32,11,Credit Card,0
T33435,3922,480.01,Online Purchase,18.0,Desktop,Chicago,2,119,11,UPI,0
T33436,3257,49997.799999999996,ATM Withdrawal,16.0,Mobile,Chicago,1,64,12,UPI,0
T33437,3303,4086.03,Bill Payment,19.0,Mobile,Boston,0,98,13,Debit Card,0
T33438,2706,868.89,Bill Payment,,Mobile,Chicago,2,60,9,Credit Card,0
T33439,1072,644.17,Bill Payment,23.0,Tablet,Miami,2,35,9,UPI,0
T33440,1146,1302.59,ATM Withdrawal,20.0,Desktop,Miami,0,52,5,UPI,0
T33441,4411,1401.96,POS Payment,17.0,Mobile,Chicago,4,69,11,UPI,0
T33442,1316,4825.1,Bill Payment,14.0,Mobile,Houston,1,79,2,Credit Card,0
T33443,4689,3903.48,Bill Payment,23.0,Desktop,San Francisco,2,116,7,Debit Card,0
T33444,1605,,Bill Payment,11.0,Desktop,Los Angeles,2,116,14,Credit Card,0
T33445,1574,3933.47,Bill Payment,21.0,Desktop,Los Angeles,2,31,3,UPI,1
T33446,2177,852.35,POS Payment,18.0,,Miami,1,44,14,Debit Card,0
T33447,4326,1789.42,Bank Transfer,15.0,Mobile,New York,1,59,11,UPI,0
T33448,4422,1596.01,POS Payment,2.0,Desktop,Chicago,2,81,4,Debit Card,0
T33449,3594,1365.55,POS Payment,12.0,Mobile,Houston,3,77,3,Debit Card,0
T33450,3882,1547.25,Online Purchase,23.0,Desktop,Boston,0,72,5,Debit Card,0
T33451,1311,3772.24,POS Payment,18.0,Desktop,Houston,4,99,12,Credit Card,0
T33452,3855,1336.44,Online Purchase,8.0,Desktop,Los Angeles,1,67,5,Debit Card,0
T33453,1764,4004.62,POS Payment,22.0,Tablet,Houston,3,79,14,UPI,0
T33454,4740,459.63,ATM Withdrawal,14.0,Tablet,Houston,2,92,11,UPI,0
T33455,3181,2977.87,Online Purchase,18.0,Mobile,Boston,4,87,4,Debit Card,0
T33456,3995,4315.69,ATM Withdrawal,15.0,Mobile,Chicago,3,71,12,Credit Card,0
T33457,4200,401.09,POS Payment,9.0,Mobile,,2,83,9,Debit Card,0
T33458,1435,3176.26,ATM Withdrawal,14.0,Desktop,Miami,3,1,11,Credit Card,0
T33459,4351,2560.53,POS Payment,22.0,Desktop,Boston,2,116,13,UPI,0
T33460,1357,1663.05,Online Purchase,6.0,Tablet,Seattle,0,45,7,UPI,0
T33461,3977,507.87,ATM Withdrawal,,Tablet,Los Angeles,3,87,7,UPI,0
T33462,3930,3384.04,POS Payment,15.0,Desktop,,1,23,13,Net Banking,1
T33463,3299,1550.34,Bank Transfer,15.0,Tablet,Los Angeles,0,57,6,Credit Card,0
T33464,1134,1697.9,Bank Transfer,5.0,Desktop,Chicago,4,91,2,Credit Card,0
T33465,4914,3589.38,POS Payment,20.0,Tablet,,1,75,2,Debit Card,0
T33466,1522,4727.04,Online Purchase,20.0,,,1,21,6,Debit Card,0
T33467,1803,1671.52,Bill Payment,13.0,Tablet,San Francisco,4,35,10,Debit Card,0
T33468,3707,3734.93,ATM Withdrawal,19.0,Mobile,San Francisco,3,28,1,UPI,0
T33469,3366,4783.26,Bill Payment,21.0,Desktop,Chicago,2,86,7,Net Banking,0
T33470,1079,493.65,ATM Withdrawal,19.0,,San Francisco,3,64,9,Debit Card,0
T33471,4262,2648.36,ATM Withdrawal,8.0,Mobile,Houston,3,102,12,Net Banking,0
T33472,2476,60.77,Bank Transfer,16.0,Desktop,Boston,2,45,8,UPI,0
T33473,4415,4126.76,ATM Withdrawal,15.0,Tablet,Houston,4,80,5,Net Banking,0
T33474,4101,1438.02,POS Payment,0.0,Unknown Device,Miami,0,54,14,Debit Card,0
T33475,3461,1667.17,ATM Withdrawal,20.0,Tablet,San Francisco,4,2,8,Net Banking,0
T33476,4942,3438.0,POS Payment,5.0,Mobile,Houston,2,7,7,UPI,0
T33477,3040,3946.95,POS Payment,9.0,Mobile,Boston,1,78,7,Net Banking,0
T33478,1367,2002.95,Bill Payment,18.0,Mobile,Boston,3,79,12,UPI,0
T33479,2006,3329.27,Bank Transfer,22.0,Mobile,Los Angeles,3,49,14,Net Banking,0
T33480,4812,4781.99,Online Purchase,8.0,Tablet,Los Angeles,0,16,7,UPI,0
T33481,1992,4435.08,Online Purchase,21.0,Tablet,New York,4,109,12,Net Banking,0
T33482,1595,3507.96,Online Purchase,22.0,Mobile,Boston,3,1,5,Debit Card,0
T33483,4573,4715.6,POS Payment,17.0,Mobile,Houston,4,95,7,Net Banking,0
T33484,4733,4380.31,ATM Withdrawal,19.0,Desktop,Miami,3,100,6,UPI,0
T33485,2896,3646.4,Bill Payment,15.0,Mobile,Los Angeles,4,21,7,,0
T33486,4065,4586.65,POS Payment,4.0,Mobile,Miami,0,67,5,Credit Card,0
T33487,3748,4087.87,POS Payment,21.0,Desktop,Chicago,4,85,9,Net Banking,0
T33488,2044,2513.76,Online Purchase,16.0,Tablet,Miami,1,50,13,Net Banking,0
T33489,3596,2513.9,POS Payment,22.0,Desktop,Chicago,2,58,2,Debit Card,0
T33490,3293,48.91,Online Purchase,,Mobile,,4,101,7,UPI,0
T33491,3330,156.1,Online Purchase,15.0,Tablet,Los Angeles,1,89,2,Debit Card,0
T33492,3661,3732.41,Online Purchase,10.0,,Houston,1,26,4,UPI,0
T33493,3978,2776.07,POS Payment,18.0,Mobile,New York,2,3,2,Credit Card,0
T33494,3853,3805.99,Bill Payment,7.0,Tablet,Chicago,3,117,9,Net Banking,0
T33495,3279,4748.57,Bank Transfer,23.0,Mobile,Boston,3,52,5,Credit Card,0
T33496,3363,2265.39,ATM Withdrawal,3.0,Desktop,Houston,4,23,3,Net Banking,0
T33497,3885,446.79,Online Purchase,2.0,Desktop,San Francisco,0,90,14,Credit Card,0
T33498,2823,3134.66,POS Payment,21.0,Mobile,San Francisco,3,83,14,UPI,0
T33499,4407,503.17,Bank Transfer,13.0,Mobile,Miami,1,94,1,Net Banking,0
T33500,3011,,POS Payment,21.0,,Boston,3,92,10,Credit Card,0
T33501,2999,2641.06,POS Payment,3.0,Mobile,San Francisco,4,106,3,Net Banking,0
T33502,1410,3562.52,ATM Withdrawal,19.0,Mobile,New York,2,8,7,Net Banking,0
T33503,3292,1758.04,Online Purchase,4.0,Tablet,San Francisco,4,33,3,UPI,0
T33504,1386,723.59,POS Payment,14.0,Tablet,Chicago,3,22,14,UPI,0
T33505,3736,1184.87,ATM Withdrawal,17.0,Desktop,Chicago,4,89,9,Debit Card,0
T33506,2748,3419.75,POS Payment,18.0,Desktop,Los Angeles,2,80,11,Debit Card,0
T33507,3405,2393.44,Bank Transfer,21.0,Tablet,Miami,3,59,13,UPI,0
T33508,2021,,Bill Payment,20.0,Tablet,San Francisco,2,66,12,Net Banking,0
T33509,3661,1618.38,Bill Payment,22.0,Desktop,,0,110,9,Net Banking,0
T33510,3845,4184.33,Online Purchase,8.0,Desktop,,0,7,13,Net Banking,0
T33511,3069,4997.28,Bill Payment,23.0,Tablet,Los Angeles,1,76,1,Credit Card,0
T33512,1018,1564.47,ATM Withdrawal,22.0,Tablet,Houston,3,54,3,Credit Card,0
T33513,4358,3594.66,ATM Withdrawal,3.0,Desktop,Miami,3,11,5,Debit Card,0
T33514,1275,859.65,Bill Payment,21.0,Mobile,Los Angeles,0,30,5,UPI,0
T33515,1658,3713.45,ATM Withdrawal,0.0,Mobile,Chicago,1,55,13,Credit Card,0
T33516,3945,2157.1,POS Payment,4.0,Mobile,San Francisco,4,8,9,Net Banking,0
T33517,1551,3028.5,POS Payment,21.0,Tablet,New York,0,12,8,Net Banking,1
T33518,1678,1191.62,ATM Withdrawal,7.0,Mobile,San Francisco,1,76,11,,0
T33519,1602,,Bank Transfer,6.0,Mobile,New York,4,10,9,Credit Card,0
T33520,4143,870.81,Online Purchase,18.0,Tablet,Houston,0,81,2,Credit Card,0
T33521,1364,4643.38,ATM Withdrawal,,Desktop,Los Angeles,0,14,7,UPI,0
T33522,2973,310.94,Online Purchase,11.0,Desktop,Miami,1,107,3,Debit Card,0
T33523,1794,1443.47,Bill Payment,11.0,Tablet,Miami,3,64,13,,0
T33524,2358,2816.91,Bank Transfer,18.0,Desktop,Boston,3,4,12,Debit Card,0
T33525,3699,4293.05,POS Payment,7.0,Mobile,Chicago,2,81,13,Credit Card,0
T33526,2774,2887.24,ATM Withdrawal,22.0,Tablet,Seattle,3,56,13,Credit Card,0
T33527,1589,1084.49,Bank Transfer,1.0,Mobile,New York,3,28,3,Debit Card,0
T33528,1198,4295.87,Online Purchase,9.0,Tablet,Miami,3,118,1,Net Banking,0
T33529,3064,2982.83,ATM Withdrawal,3.0,Mobile,New York,2,2,13,UPI,0
T33530,1217,,POS Payment,20.0,Tablet,San Francisco,1,83,9,Net Banking,0
T33531,1740,2811.41,POS Payment,21.0,Mobile,New York,0,20,14,Debit Card,0
T33532,4923,3378.12,ATM Withdrawal,20.0,Mobile,,1,62,13,Invalid Method,0
T33533,1649,3404.23,ATM Withdrawal,9.0,Desktop,Seattle,0,5,2,Net Banking,0
T33534,3194,3621.4,Bank Transfer,3.0,Mobile,Seattle,0,32,9,Credit Card,0
T33535,4281,4479.21,POS Payment,18.0,Tablet,San Francisco,4,83,4,Debit Card,0
T33536,1669,4124.99,Online Purchase,17.0,Tablet,Boston,3,27,9,Net Banking,0
T33537,2437,3040.45,POS Payment,16.0,Mobile,Los Angeles,0,63,8,Credit Card,0
T33538,1664,165.67,ATM Withdrawal,7.0,Tablet,Seattle,1,11,10,UPI,0
T33539,1855,3748.86,Online Purchase,19.0,Desktop,New York,2,100,10,UPI,0
T33540,3377,4874.92,ATM Withdrawal,8.0,Desktop,Chicago,1,114,4,Credit Card,0
T33541,1894,1531.31,POS Payment,16.0,Desktop,Boston,1,14,12,Credit Card,0
T33542,2893,3036.46,Bank Transfer,4.0,Mobile,New York,0,95,8,Net Banking,0
T33543,4423,3844.49,Online Purchase,1.0,Mobile,Seattle,3,59,4,Debit Card,0
T33544,2186,3197.25,Bank Transfer,1.0,Tablet,Boston,4,14,13,UPI,0
T33545,2842,4613.13,Bill Payment,21.0,Tablet,Miami,0,91,1,Debit Card,0
T33546,3148,,Online Purchase,8.0,Desktop,New York,1,103,11,UPI,0
T33547,1326,,POS Payment,13.0,Desktop,Boston,0,40,1,Net Banking,0
T33548,3374,196.03,Bank Transfer,20.0,Desktop,Seattle,4,2,4,Net Banking,0
T33549,4226,4501.61,Bank Transfer,7.0,Tablet,Houston,2,44,14,Invalid Method,0
T33550,3057,1315.1,POS Payment,23.0,Tablet,Houston,1,15,10,Net Banking,0
T33551,3400,,ATM Withdrawal,20.0,Desktop,Los Angeles,2,99,7,Credit Card,0
T33552,1182,1014.52,Bill Payment,0.0,Tablet,San Francisco,4,27,9,Debit Card,0
T33553,1454,1271.01,POS Payment,22.0,Desktop,Seattle,2,85,9,Debit Card,0
T33554,2669,2425.71,Bank Transfer,14.0,Tablet,Seattle,2,40,7,UPI,0
T33555,1005,3304.2,Online Purchase,22.0,Desktop,New York,4,94,4,,0
T33556,4404,2206.12,Bill Payment,17.0,,Los Angeles,3,118,14,,0
T33557,2356,1762.32,POS Payment,6.0,Unknown Device,Boston,4,102,3,Credit Card,0
T33558,4329,2702.73,Bank Transfer,8.0,Tablet,San Francisco,1,27,7,Debit Card,0
T33559,1210,4791.7,Bill Payment,20.0,Mobile,Los Angeles,0,35,13,Debit Card,0
T33560,1050,4809.95,ATM Withdrawal,21.0,Desktop,Houston,3,79,2,UPI,0
T33561,2468,1643.58,Bill Payment,19.0,Mobile,Houston,4,46,3,UPI,0
T33562,4730,3402.39,POS Payment,1.0,Mobile,New York,0,67,6,Net Banking,0
T33563,2009,3610.95,Online Purchase,22.0,Mobile,Los Angeles,4,38,1,Credit Card,0
T33564,1376,3268.82,Bank Transfer,5.0,Desktop,Miami,4,14,11,Net Banking,0
T33565,3687,569.49,POS Payment,20.0,Mobile,San Francisco,0,42,9,Debit Card,0
T33566,4557,2699.68,Online Purchase,3.0,Desktop,Chicago,3,51,1,Credit Card,0
T33567,3817,3817.44,Bank Transfer,11.0,Mobile,Los Angeles,4,113,6,,0
T33568,2074,1008.04,POS Payment,14.0,Mobile,Los Angeles,0,15,13,Credit Card,0
T33569,1153,1744.3,ATM Withdrawal,9.0,Mobile,Seattle,0,29,1,UPI,0
T33570,1581,1022.98,Online Purchase,5.0,Mobile,Los Angeles,0,3,7,Credit Card,0
T33571,1787,4435.21,Online Purchase,3.0,Desktop,Seattle,0,91,11,,0
T33572,1790,4293.37,Bill Payment,11.0,Mobile,Los Angeles,2,20,11,Credit Card,0
T33573,4381,850.17,ATM Withdrawal,23.0,Mobile,New York,4,75,10,UPI,0
T33574,4470,3803.95,Bank Transfer,4.0,Tablet,Houston,3,32,3,UPI,0
T33575,3181,1823.06,Bill Payment,7.0,Desktop,Houston,2,53,9,Credit Card,0
T33576,3267,3432.42,ATM Withdrawal,5.0,Tablet,Miami,4,42,3,Debit Card,0
T33577,1162,,POS Payment,5.0,Unknown Device,Houston,0,33,12,UPI,0
T33578,1970,2362.53,Online Purchase,2.0,Tablet,Miami,2,62,5,Credit Card,0
T33579,1647,4407.02,Bill Payment,10.0,Unknown Device,Chicago,0,78,10,Net Banking,0
T33580,3616,3186.64,Online Purchase,4.0,Desktop,San Francisco,1,28,4,UPI,0
T33581,2525,1182.66,ATM Withdrawal,6.0,Desktop,Houston,3,22,13,Debit Card,0
T33582,1945,558.24,Online Purchase,7.0,Tablet,Chicago,3,11,7,Credit Card,0
T33583,1688,4667.37,Bill Payment,15.0,Mobile,Seattle,1,47,2,Credit Card,0
T33584,3162,771.16,POS Payment,6.0,Mobile,Chicago,1,99,10,UPI,0
T33585,2522,3671.71,Bill Payment,19.0,Mobile,San Francisco,1,32,10,Credit Card,0
T33586,2495,2481.77,Bank Transfer,15.0,Desktop,Los Angeles,3,119,4,,1
T33587,3047,704.63,Online Purchase,8.0,Mobile,Miami,0,99,10,Net Banking,0
T33588,2172,3884.39,Bill Payment,2.0,Desktop,New York,4,91,9,Debit Card,0
T33589,4312,4522.9,Bill Payment,18.0,Mobile,Miami,0,34,3,Debit Card,0
T33590,1122,611.93,POS Payment,9.0,Desktop,Miami,1,96,1,,0
T33591,1803,340.11,Online Purchase,12.0,Desktop,Seattle,3,6,5,,0
T33592,3886,4250.0,Online Purchase,12.0,Desktop,San Francisco,4,45,13,UPI,0
T33593,2092,2507.26,Bank Transfer,5.0,Unknown Device,Miami,4,60,9,Net Banking,0
T33594,3873,3374.3,ATM Withdrawal,6.0,Desktop,New York,3,45,14,Credit Card,0
T33595,1062,2210.19,ATM Withdrawal,11.0,Mobile,Seattle,3,74,11,,0
T33596,1732,2065.08,Online Purchase,,Tablet,Boston,0,15,3,UPI,0
T33597,4087,1501.8,Bill Payment,8.0,Mobile,Houston,3,1,1,Credit Card,1
T33598,4461,2816.83,ATM Withdrawal,5.0,Tablet,New York,1,83,9,Debit Card,0
T33599,3637,803.24,ATM Withdrawal,16.0,Desktop,New York,3,69,4,Net Banking,0
T33600,2657,3587.57,Bill Payment,17.0,Unknown Device,New York,3,58,14,UPI,0
T33601,1947,49997.799999999996,Bank Transfer,3.0,Desktop,Boston,1,88,3,UPI,0
T33602,4329,4238.37,Bank Transfer,6.0,,San Francisco,4,50,5,Debit Card,0
T33603,3264,4605.47,Online Purchase,2.0,Desktop,San Francisco,3,115,8,Credit Card,0
T33604,1478,4503.43,ATM Withdrawal,15.0,Desktop,Chicago,0,64,5,Credit Card,0
T33605,2137,3008.15,Bill Payment,2.0,Mobile,Chicago,4,38,12,Debit Card,0
T33606,4953,1597.08,Bank Transfer,16.0,Tablet,Los Angeles,0,71,12,Net Banking,0
T33607,2996,1789.06,Bill Payment,5.0,Mobile,Seattle,2,3,2,Debit Card,0
T33608,2403,3264.42,Online Purchase,9.0,Desktop,Miami,1,64,1,Credit Card,0
T33609,4729,3561.28,Online Purchase,9.0,Tablet,Miami,0,33,4,Net Banking,0
T33610,1976,810.62,Bank Transfer,22.0,Tablet,Seattle,2,29,8,Debit Card,0
T33611,1236,,ATM Withdrawal,9.0,,Boston,3,64,10,Credit Card,0
T33612,3523,541.98,Bill Payment,5.0,Unknown Device,Boston,3,87,14,Credit Card,0
T33613,2954,3037.43,ATM Withdrawal,13.0,,San Francisco,1,57,7,,0
T33614,1597,2657.46,Bank Transfer,11.0,Tablet,Houston,0,108,6,Credit Card,0
T33615,2702,2956.99,Online Purchase,15.0,,San Francisco,2,69,6,UPI,0
T33616,3176,2671.16,Online Purchase,2.0,Tablet,Boston,3,26,6,Credit Card,0
T33617,3557,294.26,Bank Transfer,5.0,Desktop,Boston,4,78,10,Debit Card,0
T33618,1164,4979.65,Online Purchase,23.0,Tablet,Seattle,2,38,12,UPI,0
T33619,3324,4906.48,POS Payment,7.0,Desktop,San Francisco,1,3,8,Debit Card,0
T33620,3304,2624.14,Online Purchase,12.0,Mobile,Houston,3,35,13,Debit Card,0
T33621,4203,1045.7,POS Payment,,Tablet,Boston,1,12,12,Credit Card,0
T33622,4039,918.8,POS Payment,15.0,Desktop,Boston,3,64,5,Debit Card,0
T33623,1569,289.96,POS Payment,13.0,Mobile,Boston,0,49,8,Debit Card,0
T33624,4328,3061.24,ATM Withdrawal,19.0,Desktop,Seattle,3,55,11,UPI,0
T33625,1140,2393.79,Bank Transfer,23.0,Mobile,San Francisco,0,75,8,,0
T33626,1685,2084.48,Bank Transfer,18.0,Mobile,Seattle,2,88,2,,0
T33627,1686,2628.44,Bank Transfer,0.0,Mobile,New York,2,6,1,UPI,0
T33628,4280,4364.9,POS Payment,19.0,Tablet,San Francisco,1,102,3,Net Banking,0
T33629,3763,358.24,POS Payment,13.0,,Boston,1,102,10,Debit Card,1
T33630,4070,2722.73,POS Payment,21.0,Desktop,Chicago,3,77,8,Net Banking,0
T33631,4590,3506.58,Online Purchase,23.0,Mobile,San Francisco,4,94,12,,0
T33632,3038,4853.59,Bill Payment,18.0,Desktop,Seattle,1,74,12,Debit Card,0
T33633,2074,49997.799999999996,Bill Payment,2.0,Tablet,San Francisco,1,80,2,Net Banking,0
T33634,2526,2742.83,Online Purchase,17.0,Mobile,Los Angeles,4,89,5,UPI,1
T33635,2282,3835.01,Bill Payment,1.0,Tablet,Houston,4,41,2,UPI,0
T33636,3225,4985.31,Bill Payment,5.0,Mobile,Boston,3,107,9,UPI,0
T33637,1921,4444.23,ATM Withdrawal,0.0,Mobile,San Francisco,1,17,9,UPI,0
T33638,3590,450.04,Bill Payment,4.0,Desktop,New York,2,94,11,Credit Card,0
T33639,4427,2876.27,Online Purchase,0.0,Tablet,Seattle,4,92,9,UPI,0
T33640,2341,3933.44,POS Payment,12.0,Tablet,Chicago,3,76,8,Net Banking,0
T33641,2689,3361.02,ATM Withdrawal,9.0,Unknown Device,Chicago,1,74,10,UPI,0
T33642,4010,2087.75,Bill Payment,17.0,Desktop,Seattle,3,28,3,UPI,0
T33643,1363,1615.61,Online Purchase,17.0,Mobile,San Francisco,1,23,10,Net Banking,0
T33644,2078,3136.89,Bank Transfer,1.0,Tablet,Miami,2,68,13,UPI,0
T33645,4227,2064.78,Bank Transfer,8.0,Mobile,Los Angeles,4,63,5,Net Banking,0
T33646,2067,1963.03,ATM Withdrawal,5.0,Desktop,Houston,1,71,9,Net Banking,0
T33647,3640,4184.53,Bank Transfer,16.0,Desktop,Boston,0,119,7,Credit Card,0
T33648,4749,1581.7,Online Purchase,11.0,Desktop,San Francisco,3,75,2,UPI,0
T33649,3030,3226.4,Bank Transfer,3.0,Desktop,Boston,0,63,2,UPI,0
T33650,3589,4367.8,Bank Transfer,5.0,Mobile,Boston,4,50,1,Net Banking,0
T33651,3369,3110.75,Bill Payment,15.0,Tablet,Los Angeles,4,114,1,UPI,0
T33652,3695,2466.47,Online Purchase,9.0,Desktop,Miami,0,107,8,UPI,0
T33653,3061,181.34,Online Purchase,19.0,Desktop,Houston,4,38,12,Net Banking,0
T33654,2380,3409.45,Online Purchase,3.0,Mobile,Boston,2,2,12,Net Banking,0
T33655,2506,4987.64,POS Payment,,Tablet,Houston,0,42,5,Debit Card,0
T33656,1617,4043.11,Online Purchase,22.0,Tablet,San Francisco,0,109,13,UPI,1
T33657,1358,3174.16,Bill Payment,21.0,Mobile,Houston,3,1,6,Net Banking,0
T33658,2341,2348.38,Bank Transfer,14.0,Mobile,San Francisco,0,4,7,Credit Card,0
T33659,4146,1125.5,Bank Transfer,0.0,Desktop,New York,3,17,4,UPI,0
T33660,2982,3462.09,Bank Transfer,10.0,Tablet,Los Angeles,0,62,13,Net Banking,0
T33661,2614,890.62,Online Purchase,19.0,Tablet,Los Angeles,2,23,6,UPI,0
T33662,1193,,Online Purchase,9.0,Tablet,Houston,3,14,1,Net Banking,0
T33663,1362,1773.17,ATM Withdrawal,14.0,Desktop,San Francisco,1,13,9,UPI,0
T33664,2119,2001.98,ATM Withdrawal,2.0,Tablet,Miami,3,64,6,Debit Card,0
T33665,2063,1084.13,ATM Withdrawal,16.0,Mobile,New York,2,106,2,Debit Card,0
T33666,3815,2410.9,POS Payment,,Mobile,Houston,1,93,5,Debit Card,1
T33667,3444,3403.87,ATM Withdrawal,21.0,Mobile,,3,114,5,UPI,0
T33668,1106,1517.38,Bill Payment,17.0,Tablet,Los Angeles,0,50,2,UPI,0
T33669,4088,3510.68,Online Purchase,8.0,Tablet,,4,75,14,UPI,0
T33670,1526,3104.81,POS Payment,19.0,Tablet,San Francisco,1,115,12,Net Banking,0
T33671,2952,1865.08,Bill Payment,4.0,Tablet,New York,3,56,5,UPI,0
T33672,4058,1567.46,Bank Transfer,17.0,Mobile,Seattle,4,49,14,UPI,0
T33673,1783,4307.34,ATM Withdrawal,13.0,Mobile,Seattle,0,9,11,UPI,0
T33674,4570,64.62,ATM Withdrawal,20.0,Mobile,Houston,4,40,5,Credit Card,0
T33675,3572,3580.95,Online Purchase,18.0,,San Francisco,2,83,1,Debit Card,0
T33676,2782,2089.18,Bill Payment,15.0,Tablet,,4,50,5,Credit Card,0
T33677,2749,3589.87,Bill Payment,23.0,Unknown Device,Boston,0,98,12,Debit Card,0
T33678,4734,49997.799999999996,ATM Withdrawal,2.0,Mobile,Boston,4,57,11,UPI,0
T33679,4875,423.88,ATM Withdrawal,14.0,Desktop,San Francisco,2,13,1,Credit Card,0
T33680,2066,4910.35,Bill Payment,11.0,Mobile,New York,4,10,12,,0
T33681,3673,434.8,Bill Payment,1.0,Desktop,New York,2,85,1,Credit Card,0
T33682,2865,796.38,Bank Transfer,2.0,Desktop,Los Angeles,2,112,14,Debit Card,0
